 rseg,lseg,Shortname,Landuse_Type,const,lbs
EU0_4124_0000,A24035,UrbStrmRest,imh,TN,2.0447569E-2
EU0_4124_0000,A24035,UrbStrmRest,imh,TP,2.5559461E-3
EU0_4124_0000,A24035,UrbStrmRest,imh,SED,2.0447569
EU0_4124_0000,A24035,UrbStrmRest,iml,TN,9.3677025E-3
EU0_4124_0000,A24035,UrbStrmRest,iml,TP,1.1709628E-3
EU0_4124_0000,A24035,UrbStrmRest,iml,SED,0.93677026
EU0_4124_0000,A24035,UrbStrmRest,puh,TN,1.1079866E-2
EU0_4124_0000,A24035,UrbStrmRest,puh,TP,1.3849833E-3
EU0_4124_0000,A24035,UrbStrmRest,puh,SED,1.1079867
EU0_4124_0000,A24035,UrbStrmRest,pul,TN,7.6752178E-2
EU0_4124_0000,A24035,UrbStrmRest,pul,TP,9.5940223E-3
EU0_4124_0000,A24035,UrbStrmRest,pul,SED,7.6752181
EU0_4490_0000,A24035,UrbStrmRest,imh,TN,6.5731354E-2
EU0_4490_0000,A24035,UrbStrmRest,imh,TP,8.2164193E-3
EU0_4490_0000,A24035,UrbStrmRest,imh,SED,6.5731359
EU0_4490_0000,A24035,UrbStrmRest,iml,TN,3.2275274E-2
EU0_4490_0000,A24035,UrbStrmRest,iml,TP,4.0344093E-3
EU0_4490_0000,A24035,UrbStrmRest,iml,SED,3.2275276
EU0_4490_0000,A24035,UrbStrmRest,puh,TN,5.0380919E-2
EU0_4490_0000,A24035,UrbStrmRest,puh,TP,6.2976149E-3
EU0_4490_0000,A24035,UrbStrmRest,puh,SED,5.0380921
EU0_4490_0000,A24035,UrbStrmRest,pul,TN,0.23222455
EU0_4490_0000,A24035,UrbStrmRest,pul,TP,2.9028069E-2
EU0_4490_0000,A24035,UrbStrmRest,pul,SED,23.222456
EU0_4123_0000,A24029,UrbStrmRest,imh,TN,2.6764866E-4
EU0_4123_0000,A24029,UrbStrmRest,imh,TP,3.3456083E-5
EU0_4123_0000,A24029,UrbStrmRest,imh,SED,2.6764866E-2
EU0_4123_0000,A24029,UrbStrmRest,iml,TN,0
EU0_4123_0000,A24029,UrbStrmRest,iml,TP,0
EU0_4123_0000,A24029,UrbStrmRest,iml,SED,0
EU0_4123_0000,A24029,UrbStrmRest,puh,TN,7.8720186E-5
EU0_4123_0000,A24029,UrbStrmRest,puh,TP,9.8400233E-6
EU0_4123_0000,A24029,UrbStrmRest,puh,SED,7.872019E-3
EU0_4123_0000,A24029,UrbStrmRest,pul,TN,0
EU0_4123_0000,A24029,UrbStrmRest,pul,TP,0
EU0_4123_0000,A24029,UrbStrmRest,pul,SED,0
EU0_4125_0000,A24029,UrbStrmRest,imh,TN,5.2939322E-2
EU0_4125_0000,A24029,UrbStrmRest,imh,TP,6.6174152E-3
EU0_4125_0000,A24029,UrbStrmRest,imh,SED,5.2939324
EU0_4125_0000,A24029,UrbStrmRest,iml,TN,3.9163291E-2
EU0_4125_0000,A24029,UrbStrmRest,iml,TP,4.8954114E-3
EU0_4125_0000,A24029,UrbStrmRest,iml,SED,3.9163294
EU0_4125_0000,A24029,UrbStrmRest,puh,TN,3.6014486E-2
EU0_4125_0000,A24029,UrbStrmRest,puh,TP,4.5018108E-3
EU0_4125_0000,A24029,UrbStrmRest,puh,SED,3.6014485
EU0_4125_0000,A24029,UrbStrmRest,pul,TN,0.28536066
EU0_4125_0000,A24029,UrbStrmRest,pul,TP,3.5670083E-2
EU0_4125_0000,A24029,UrbStrmRest,pul,SED,28.536068
EU0_3010_0000,A24015,UrbStrmRest,imh,TN,8.9937821E-2
EU0_3010_0000,A24015,UrbStrmRest,imh,TP,1.1242228E-2
EU0_3010_0000,A24015,UrbStrmRest,imh,SED,8.993782
EU0_3010_0000,A24015,UrbStrmRest,iml,TN,0.11237306
EU0_3010_0000,A24015,UrbStrmRest,iml,TP,1.4046633E-2
EU0_3010_0000,A24015,UrbStrmRest,iml,SED,11.237307
EU0_3010_0000,A24015,UrbStrmRest,puh,TN,8.5608207E-2
EU0_3010_0000,A24015,UrbStrmRest,puh,TP,1.0701026E-2
EU0_3010_0000,A24015,UrbStrmRest,puh,SED,8.5608206
EU0_3010_0000,A24015,UrbStrmRest,pul,TN,0.96432227
EU0_3010_0000,A24015,UrbStrmRest,pul,TP,0.12054028
EU0_3010_0000,A24015,UrbStrmRest,pul,SED,96.432228
EU0_3011_0000,A24015,UrbStrmRest,imh,TN,0
EU0_3011_0000,A24015,UrbStrmRest,imh,TP,0
EU0_3011_0000,A24015,UrbStrmRest,imh,SED,0
EU0_3011_0000,A24015,UrbStrmRest,iml,TN,7.8720186E-5
EU0_3011_0000,A24015,UrbStrmRest,iml,TP,9.8400233E-6
EU0_3011_0000,A24015,UrbStrmRest,iml,SED,7.872019E-3
EU0_3011_0000,A24015,UrbStrmRest,puh,TN,0
EU0_3011_0000,A24015,UrbStrmRest,puh,TP,0
EU0_3011_0000,A24015,UrbStrmRest,puh,SED,0
EU0_3011_0000,A24015,UrbStrmRest,pul,TN,3.5424085E-4
EU0_3011_0000,A24015,UrbStrmRest,pul,TP,4.4280107E-5
EU0_3011_0000,A24015,UrbStrmRest,pul,SED,3.5424087E-2
EU0_3364_0000,A24015,UrbStrmRest,imh,TN,0
EU0_3364_0000,A24015,UrbStrmRest,imh,TP,0
EU0_3364_0000,A24015,UrbStrmRest,imh,SED,0
EU0_3364_0000,A24015,UrbStrmRest,iml,TN,1.0430424E-3
EU0_3364_0000,A24015,UrbStrmRest,iml,TP,1.303803E-4
EU0_3364_0000,A24015,UrbStrmRest,iml,SED,0.10430425
EU0_3364_0000,A24015,UrbStrmRest,puh,TN,0
EU0_3364_0000,A24015,UrbStrmRest,puh,TP,0
EU0_3364_0000,A24015,UrbStrmRest,puh,SED,0
EU0_3364_0000,A24015,UrbStrmRest,pul,TN,0.01251651
EU0_3364_0000,A24015,UrbStrmRest,pul,TP,1.5645637E-3
EU0_3364_0000,A24015,UrbStrmRest,pul,SED,1.251651
EM0_4551_0000,A24041,UrbStrmRest,imh,TN,6.7835045E-3
EM0_4551_0000,A24041,UrbStrmRest,imh,TP,8.4793806E-4
EM0_4551_0000,A24041,UrbStrmRest,imh,SED,0.67835045
EM0_4551_0000,A24041,UrbStrmRest,iml,TN,1.6609667E-2
EM0_4551_0000,A24041,UrbStrmRest,iml,TP,2.0762084E-3
EM0_4551_0000,A24041,UrbStrmRest,iml,SED,1.6609666
EM0_4551_0000,A24041,UrbStrmRest,puh,TN,5.6369971E-3
EM0_4551_0000,A24041,UrbStrmRest,puh,TP,7.0462463E-4
EM0_4551_0000,A24041,UrbStrmRest,puh,SED,0.56369972
EM0_4551_0000,A24041,UrbStrmRest,pul,TN,0.12493996
EM0_4551_0000,A24041,UrbStrmRest,pul,TP,1.5617495E-2
EM0_4551_0000,A24041,UrbStrmRest,pul,SED,12.493997
EU0_4872_0000,A24035,UrbStrmRest,imh,TN,0.39163291
EU0_4872_0000,A24035,UrbStrmRest,imh,TP,4.8954114E-2
EU0_4872_0000,A24035,UrbStrmRest,imh,SED,39.163292
EU0_4872_0000,A24035,UrbStrmRest,iml,TN,0.52742523
EU0_4872_0000,A24035,UrbStrmRest,iml,TP,6.5928154E-2
EU0_4872_0000,A24035,UrbStrmRest,iml,SED,52.742527
EU0_4872_0000,A24035,UrbStrmRest,puh,TN,0.32865676
EU0_4872_0000,A24035,UrbStrmRest,puh,TP,4.1082095E-2
EU0_4872_0000,A24035,UrbStrmRest,puh,SED,32.865677
EU0_4872_0000,A24035,UrbStrmRest,pul,TN,4.0698338
EU0_4872_0000,A24035,UrbStrmRest,pul,TP,0.50872922
EU0_4872_0000,A24035,UrbStrmRest,pul,SED,406.98337
EU0_4550_0000,A24041,UrbStrmRest,imh,TN,1.7830123E-3
EU0_4550_0000,A24041,UrbStrmRest,imh,TP,2.2287654E-4
EU0_4550_0000,A24041,UrbStrmRest,imh,SED,0.17830123
EU0_4550_0000,A24041,UrbStrmRest,iml,TN,4.7625713E-2
EU0_4550_0000,A24041,UrbStrmRest,iml,TP,5.9532141E-3
EU0_4550_0000,A24041,UrbStrmRest,iml,SED,4.7625713
EU0_4550_0000,A24041,UrbStrmRest,puh,TN,1.8932205E-3
EU0_4550_0000,A24041,UrbStrmRest,puh,TP,2.3665256E-4
EU0_4550_0000,A24041,UrbStrmRest,puh,SED,0.18932205
EU0_4550_0000,A24041,UrbStrmRest,pul,TN,0.43886504
EU0_4550_0000,A24041,UrbStrmRest,pul,TP,5.4858129E-2
EU0_4550_0000,A24041,UrbStrmRest,pul,SED,43.886505
EM0_4889_0000,A24019,UrbStrmRest,imh,TN,4.0127779E-3
EM0_4889_0000,A24019,UrbStrmRest,imh,TP,5.0159724E-4
EM0_4889_0000,A24019,UrbStrmRest,imh,SED,0.40127778
EM0_4889_0000,A24019,UrbStrmRest,iml,TN,1.4478337E-2
EM0_4889_0000,A24019,UrbStrmRest,iml,TP,1.8097921E-3
EM0_4889_0000,A24019,UrbStrmRest,iml,SED,1.4478338
EM0_4889_0000,A24019,UrbStrmRest,puh,TN,3.0500051E-3
EM0_4889_0000,A24019,UrbStrmRest,puh,TP,3.8125063E-4
EM0_4889_0000,A24019,UrbStrmRest,puh,SED,0.30500051
EM0_4889_0000,A24019,UrbStrmRest,pul,TN,0.14404844
EM0_4889_0000,A24019,UrbStrmRest,pul,TP,1.8006055E-2
EM0_4889_0000,A24019,UrbStrmRest,pul,SED,14.404843
EM0_4876_0000,A24041,UrbStrmRest,imh,TN,6.7247092E-3
EM0_4876_0000,A24041,UrbStrmRest,imh,TP,8.4058865E-4
EM0_4876_0000,A24041,UrbStrmRest,imh,SED,0.67247093
EM0_4876_0000,A24041,UrbStrmRest,iml,TN,1.5874725E-2
EM0_4876_0000,A24041,UrbStrmRest,iml,TP,1.9843406E-3
EM0_4876_0000,A24041,UrbStrmRest,iml,SED,1.5874726
EM0_4876_0000,A24041,UrbStrmRest,puh,TN,6.3204924E-3
EM0_4876_0000,A24041,UrbStrmRest,puh,TP,7.9006155E-4
EM0_4876_0000,A24041,UrbStrmRest,puh,SED,0.63204926
EM0_4876_0000,A24041,UrbStrmRest,pul,TN,0.1256749
EM0_4876_0000,A24041,UrbStrmRest,pul,TP,1.5709363E-2
EM0_4876_0000,A24041,UrbStrmRest,pul,SED,12.567491
EM0_4890_0000,A24019,UrbStrmRest,imh,TN,4.7771158E-4
EM0_4890_0000,A24019,UrbStrmRest,imh,TP,5.9713948E-5
EM0_4890_0000,A24019,UrbStrmRest,imh,SED,0.04777116
EM0_4890_0000,A24019,UrbStrmRest,iml,TN,9.4807375E-4
EM0_4890_0000,A24019,UrbStrmRest,iml,TP,1.1850922E-4
EM0_4890_0000,A24019,UrbStrmRest,iml,SED,9.4807379E-2
EM0_4890_0000,A24019,UrbStrmRest,puh,TN,5.0710927E-4
EM0_4890_0000,A24019,UrbStrmRest,puh,TP,6.3388659E-5
EM0_4890_0000,A24019,UrbStrmRest,puh,SED,5.0710928E-2
EM0_4890_0000,A24019,UrbStrmRest,pul,TN,5.1004905E-3
EM0_4890_0000,A24019,UrbStrmRest,pul,TP,6.3756132E-4
EM0_4890_0000,A24019,UrbStrmRest,pul,SED,0.51004905
EM0_4327_0000,A24011,UrbStrmRest,imh,TN,6.0412148E-3
EM0_4327_0000,A24011,UrbStrmRest,imh,TP,7.5515185E-4
EM0_4327_0000,A24011,UrbStrmRest,imh,SED,0.60412151
EM0_4327_0000,A24011,UrbStrmRest,iml,TN,1.2273514E-2
EM0_4327_0000,A24011,UrbStrmRest,iml,TP,1.5341892E-3
EM0_4327_0000,A24011,UrbStrmRest,iml,SED,1.2273514
EM0_4327_0000,A24011,UrbStrmRest,puh,TN,5.4018158E-3
EM0_4327_0000,A24011,UrbStrmRest,puh,TP,6.7522697E-4
EM0_4327_0000,A24011,UrbStrmRest,puh,SED,0.54018158
EM0_4327_0000,A24011,UrbStrmRest,pul,TN,0.12053031
EM0_4327_0000,A24011,UrbStrmRest,pul,TP,1.5066289E-2
EM0_4327_0000,A24011,UrbStrmRest,pul,SED,12.053032
EM0_4887_0000,A24019,UrbStrmRest,imh,TN,2.0578348E-3
EM0_4887_0000,A24019,UrbStrmRest,imh,TP,2.5722935E-4
EM0_4887_0000,A24019,UrbStrmRest,imh,SED,0.20578347
EM0_4887_0000,A24019,UrbStrmRest,iml,TN,9.9951972E-4
EM0_4887_0000,A24019,UrbStrmRest,iml,TP,1.2493996E-4
EM0_4887_0000,A24019,UrbStrmRest,iml,SED,9.9951975E-2
EM0_4887_0000,A24019,UrbStrmRest,puh,TN,1.668316E-3
EM0_4887_0000,A24019,UrbStrmRest,puh,TP,2.085395E-4
EM0_4887_0000,A24019,UrbStrmRest,puh,SED,0.1668316
EM0_4887_0000,A24019,UrbStrmRest,pul,TN,1.4257854E-2
EM0_4887_0000,A24019,UrbStrmRest,pul,TP,1.7822317E-3
EM0_4887_0000,A24019,UrbStrmRest,pul,SED,1.4257854
EM0_4891_0000,A24019,UrbStrmRest,imh,TN,9.6277258E-4
EM0_4891_0000,A24019,UrbStrmRest,imh,TP,1.2034657E-4
EM0_4891_0000,A24019,UrbStrmRest,imh,SED,9.6277259E-2
EM0_4891_0000,A24019,UrbStrmRest,iml,TN,3.6012108E-4
EM0_4891_0000,A24019,UrbStrmRest,iml,TP,4.5015135E-5
EM0_4891_0000,A24019,UrbStrmRest,iml,SED,3.6012109E-2
EM0_4891_0000,A24019,UrbStrmRest,puh,TN,1.0289174E-3
EM0_4891_0000,A24019,UrbStrmRest,puh,TP,1.2861467E-4
EM0_4891_0000,A24019,UrbStrmRest,puh,SED,0.10289174
EM0_4891_0000,A24019,UrbStrmRest,pul,TN,3.395427E-3
EM0_4891_0000,A24019,UrbStrmRest,pul,TP,4.2442838E-4
EM0_4891_0000,A24019,UrbStrmRest,pul,SED,0.33954272
EL0_4892_0000,A24019,UrbStrmRest,imh,TN,6.3466374E-3
EL0_4892_0000,A24019,UrbStrmRest,imh,TP,7.9332967E-4
EL0_4892_0000,A24019,UrbStrmRest,imh,SED,0.63466376
EL0_4892_0000,A24019,UrbStrmRest,iml,TN,7.7773826E-3
EL0_4892_0000,A24019,UrbStrmRest,iml,TP,9.7217283E-4
EL0_4892_0000,A24019,UrbStrmRest,iml,SED,0.77773827
EL0_4892_0000,A24019,UrbStrmRest,puh,TN,6.6107754E-3
EL0_4892_0000,A24019,UrbStrmRest,puh,TP,8.2634692E-4
EL0_4892_0000,A24019,UrbStrmRest,puh,SED,0.66107756
EL0_4892_0000,A24019,UrbStrmRest,pul,TN,0.09244813
EL0_4892_0000,A24019,UrbStrmRest,pul,TP,1.1556016E-2
EL0_4892_0000,A24019,UrbStrmRest,pul,SED,9.244813
EL0_5590_0000,A24019,UrbStrmRest,imh,TN,4.2848978E-2
EL0_5590_0000,A24019,UrbStrmRest,imh,TP,5.3561223E-3
EL0_5590_0000,A24019,UrbStrmRest,imh,SED,4.2848978
EL0_5590_0000,A24019,UrbStrmRest,iml,TN,5.5615623E-2
EL0_5590_0000,A24019,UrbStrmRest,iml,TP,6.9519528E-3
EL0_5590_0000,A24019,UrbStrmRest,iml,SED,5.5615625
EL0_5590_0000,A24019,UrbStrmRest,puh,TN,3.6465652E-2
EL0_5590_0000,A24019,UrbStrmRest,puh,TP,4.5582065E-3
EL0_5590_0000,A24019,UrbStrmRest,puh,SED,3.6465654
EL0_5590_0000,A24019,UrbStrmRest,pul,TN,0.3257696
EL0_5590_0000,A24019,UrbStrmRest,pul,TP,0.0407212
EL0_5590_0000,A24019,UrbStrmRest,pul,SED,32.576962
EL0_5262_0000,A24019,UrbStrmRest,imh,TN,1.6141737E-4
EL0_5262_0000,A24019,UrbStrmRest,imh,TP,2.0177171E-5
EL0_5262_0000,A24019,UrbStrmRest,imh,SED,1.6141737E-2
EL0_5262_0000,A24019,UrbStrmRest,iml,TN,2.0690772E-3
EL0_5262_0000,A24019,UrbStrmRest,iml,TP,2.5863465E-4
EL0_5262_0000,A24019,UrbStrmRest,iml,SED,0.20690772
EL0_5262_0000,A24019,UrbStrmRest,puh,TN,1.6875453E-4
EL0_5262_0000,A24019,UrbStrmRest,puh,TP,2.1094316E-5
EL0_5262_0000,A24019,UrbStrmRest,puh,SED,1.6875453E-2
EL0_5262_0000,A24019,UrbStrmRest,pul,TN,9.8317852E-3
EL0_5262_0000,A24019,UrbStrmRest,pul,TP,1.2289732E-3
EL0_5262_0000,A24019,UrbStrmRest,pul,SED,0.98317856
EL0_5284_0000,A24019,UrbStrmRest,imh,TN,2.7294211E-2
EL0_5284_0000,A24019,UrbStrmRest,imh,TP,3.4117764E-3
EL0_5284_0000,A24019,UrbStrmRest,imh,SED,2.7294211
EL0_5284_0000,A24019,UrbStrmRest,iml,TN,0.01482105
EL0_5284_0000,A24019,UrbStrmRest,iml,TP,1.8526312E-3
EL0_5284_0000,A24019,UrbStrmRest,iml,SED,1.482105
EL0_5284_0000,A24019,UrbStrmRest,puh,TN,2.4652833E-2
EL0_5284_0000,A24019,UrbStrmRest,puh,TP,3.0816041E-3
EL0_5284_0000,A24019,UrbStrmRest,puh,SED,2.4652834
EL0_5284_0000,A24019,UrbStrmRest,pul,TN,0.1195956
EL0_5284_0000,A24019,UrbStrmRest,pul,TP,0.01494945
EL0_5284_0000,A24019,UrbStrmRest,pul,SED,11.95956
EL0_5285_0000,A24019,UrbStrmRest,imh,TN,3.2356845E-3
EL0_5285_0000,A24019,UrbStrmRest,imh,TP,4.0446056E-4
EL0_5285_0000,A24019,UrbStrmRest,imh,SED,0.32356846
EL0_5285_0000,A24019,UrbStrmRest,iml,TN,9.7584142E-4
EL0_5285_0000,A24019,UrbStrmRest,iml,TP,1.2198018E-4
EL0_5285_0000,A24019,UrbStrmRest,iml,SED,9.7584143E-2
EL0_5285_0000,A24019,UrbStrmRest,puh,TN,2.6046894E-3
EL0_5285_0000,A24019,UrbStrmRest,puh,TP,3.2558618E-4
EL0_5285_0000,A24019,UrbStrmRest,puh,SED,0.26046896
EL0_5285_0000,A24019,UrbStrmRest,pul,TN,1.1812816E-2
EL0_5285_0000,A24019,UrbStrmRest,pul,TP,1.476602E-3
EL0_5285_0000,A24019,UrbStrmRest,pul,SED,1.1812817
EL0_5282_0000,A24019,UrbStrmRest,imh,TN,4.402292E-4
EL0_5282_0000,A24019,UrbStrmRest,imh,TP,5.502865E-5
EL0_5282_0000,A24019,UrbStrmRest,imh,SED,4.4022921E-2
EL0_5282_0000,A24019,UrbStrmRest,iml,TN,5.9430941E-4
EL0_5282_0000,A24019,UrbStrmRest,iml,TP,7.4288677E-5
EL0_5282_0000,A24019,UrbStrmRest,iml,SED,5.9430942E-2
EL0_5282_0000,A24019,UrbStrmRest,puh,TN,3.7419482E-4
EL0_5282_0000,A24019,UrbStrmRest,puh,TP,4.6774352E-5
EL0_5282_0000,A24019,UrbStrmRest,puh,SED,3.7419483E-2
EL0_5282_0000,A24019,UrbStrmRest,pul,TN,2.6707237E-3
EL0_5282_0000,A24019,UrbStrmRest,pul,TP,3.3384046E-4
EL0_5282_0000,A24019,UrbStrmRest,pul,SED,0.26707238
EL0_5764_0000,A24045,UrbStrmRest,imh,TN,8.0708684E-5
EL0_5764_0000,A24045,UrbStrmRest,imh,TP,1.0088585E-5
EL0_5764_0000,A24045,UrbStrmRest,imh,SED,8.0708684E-3
EL0_5764_0000,A24045,UrbStrmRest,iml,TN,7.337153E-6
EL0_5764_0000,A24045,UrbStrmRest,iml,TP,9.1714412E-7
EL0_5764_0000,A24045,UrbStrmRest,iml,SED,7.3371531E-4
EL0_5764_0000,A24045,UrbStrmRest,puh,TN,8.0708684E-5
EL0_5764_0000,A24045,UrbStrmRest,puh,TP,1.0088585E-5
EL0_5764_0000,A24045,UrbStrmRest,puh,SED,8.0708684E-3
EL0_5764_0000,A24045,UrbStrmRest,pul,TN,1.540802E-4
EL0_5764_0000,A24045,UrbStrmRest,pul,TP,1.9260026E-5
EL0_5764_0000,A24045,UrbStrmRest,pul,SED,1.5408021E-2
EL0_4598_0000,A24019,UrbStrmRest,imh,TN,0
EL0_4598_0000,A24019,UrbStrmRest,imh,TP,0
EL0_4598_0000,A24019,UrbStrmRest,imh,SED,0
EL0_4598_0000,A24019,UrbStrmRest,iml,TN,1.2399789E-3
EL0_4598_0000,A24019,UrbStrmRest,iml,TP,1.5499737E-4
EL0_4598_0000,A24019,UrbStrmRest,iml,SED,0.1239979
EL0_4598_0000,A24019,UrbStrmRest,puh,TN,0
EL0_4598_0000,A24019,UrbStrmRest,puh,TP,0
EL0_4598_0000,A24019,UrbStrmRest,puh,SED,0
EL0_4598_0000,A24019,UrbStrmRest,pul,TN,6.4273463E-3
EL0_4598_0000,A24019,UrbStrmRest,pul,TP,8.0341828E-4
EL0_4598_0000,A24019,UrbStrmRest,pul,SED,0.64273465
EL0_4598_0000,A24045,UrbStrmRest,imh,TN,5.2240533E-3
EL0_4598_0000,A24045,UrbStrmRest,imh,TP,6.5300666E-4
EL0_4598_0000,A24045,UrbStrmRest,imh,SED,0.52240533
EL0_4598_0000,A24045,UrbStrmRest,iml,TN,2.6927354E-2
EL0_4598_0000,A24045,UrbStrmRest,iml,TP,3.3659192E-3
EL0_4598_0000,A24045,UrbStrmRest,iml,SED,2.6927354
EL0_4598_0000,A24045,UrbStrmRest,puh,TN,4.725127E-3
EL0_4598_0000,A24045,UrbStrmRest,puh,TP,5.9064088E-4
EL0_4598_0000,A24045,UrbStrmRest,puh,SED,0.47251269
EL0_4598_0000,A24045,UrbStrmRest,pul,TN,0.30229071
EL0_4598_0000,A24045,UrbStrmRest,pul,TP,3.7786338E-2
EL0_4598_0000,A24045,UrbStrmRest,pul,SED,30.229073
EL2_4634_0000,A24019,UrbStrmRest,imh,TN,2.4506091E-3
EL2_4634_0000,A24019,UrbStrmRest,imh,TP,3.0632614E-4
EL2_4634_0000,A24019,UrbStrmRest,imh,SED,0.24506092
EL2_4634_0000,A24019,UrbStrmRest,iml,TN,6.8969238E-3
EL2_4634_0000,A24019,UrbStrmRest,iml,TP,8.6211547E-4
EL2_4634_0000,A24019,UrbStrmRest,iml,SED,0.68969238
EL2_4634_0000,A24019,UrbStrmRest,puh,TN,2.6046894E-3
EL2_4634_0000,A24019,UrbStrmRest,puh,TP,3.2558618E-4
EL2_4634_0000,A24019,UrbStrmRest,puh,SED,0.26046896
EL2_4634_0000,A24019,UrbStrmRest,pul,TN,5.0186127E-2
EL2_4634_0000,A24019,UrbStrmRest,pul,TP,6.2732659E-3
EL2_4634_0000,A24019,UrbStrmRest,pul,SED,5.0186129
EL2_4634_0000,A24045,UrbStrmRest,imh,TN,1.7902654E-2
EL2_4634_0000,A24045,UrbStrmRest,imh,TP,2.2378317E-3
EL2_4634_0000,A24045,UrbStrmRest,imh,SED,1.7902654
EL2_4634_0000,A24045,UrbStrmRest,iml,TN,7.9241255E-3
EL2_4634_0000,A24045,UrbStrmRest,iml,TP,9.9051569E-4
EL2_4634_0000,A24045,UrbStrmRest,iml,SED,0.79241258
EL2_4634_0000,A24045,UrbStrmRest,puh,TN,1.6361851E-2
EL2_4634_0000,A24045,UrbStrmRest,puh,TP,2.0452314E-3
EL2_4634_0000,A24045,UrbStrmRest,puh,SED,1.6361852
EL2_4634_0000,A24045,UrbStrmRest,pul,TN,6.8308897E-2
EL2_4634_0000,A24045,UrbStrmRest,pul,TP,8.5386122E-3
EL2_4634_0000,A24045,UrbStrmRest,pul,SED,6.8308897
EL0_5765_0000,A24039,UrbStrmRest,imh,TN,2.2891918E-3
EL0_5765_0000,A24039,UrbStrmRest,imh,TP,2.8614898E-4
EL0_5765_0000,A24039,UrbStrmRest,imh,SED,0.22891918
EL0_5765_0000,A24039,UrbStrmRest,iml,TN,0.0105655
EL0_5765_0000,A24039,UrbStrmRest,iml,TP,1.3206875E-3
EL0_5765_0000,A24039,UrbStrmRest,iml,SED,1.05655
EL0_5765_0000,A24039,UrbStrmRest,puh,TN,2.4359347E-3
EL0_5765_0000,A24039,UrbStrmRest,puh,TP,3.0449184E-4
EL0_5765_0000,A24039,UrbStrmRest,puh,SED,0.24359348
EL0_5765_0000,A24039,UrbStrmRest,pul,TN,0.10785615
EL0_5765_0000,A24039,UrbStrmRest,pul,TP,1.3482019E-2
EL0_5765_0000,A24039,UrbStrmRest,pul,SED,10.785616
EL0_5894_0000,A24039,UrbStrmRest,imh,TN,9.5236246E-3
EL0_5894_0000,A24039,UrbStrmRest,imh,TP,1.1904531E-3
EL0_5894_0000,A24039,UrbStrmRest,imh,SED,0.95236248
EL0_5894_0000,A24039,UrbStrmRest,iml,TN,2.5166435E-2
EL0_5894_0000,A24039,UrbStrmRest,iml,TP,3.1458044E-3
EL0_5894_0000,A24039,UrbStrmRest,iml,SED,2.5166435
EL0_5894_0000,A24039,UrbStrmRest,puh,TN,7.1830731E-3
EL0_5894_0000,A24039,UrbStrmRest,puh,TP,8.9788414E-4
EL0_5894_0000,A24039,UrbStrmRest,puh,SED,0.71830732
EL0_5894_0000,A24039,UrbStrmRest,pul,TN,0.2252506
EL0_5894_0000,A24039,UrbStrmRest,pul,TP,2.8156325E-2
EL0_5894_0000,A24039,UrbStrmRest,pul,SED,22.525061
EL0_6010_0000,A24039,UrbStrmRest,imh,TN,0
EL0_6010_0000,A24039,UrbStrmRest,imh,TP,0
EL0_6010_0000,A24039,UrbStrmRest,imh,SED,0
EL0_6010_0000,A24039,UrbStrmRest,iml,TN,1.1519331E-3
EL0_6010_0000,A24039,UrbStrmRest,iml,TP,1.4399164E-4
EL0_6010_0000,A24039,UrbStrmRest,iml,SED,0.11519331
EL0_6010_0000,A24039,UrbStrmRest,puh,TN,0
EL0_6010_0000,A24039,UrbStrmRest,puh,TP,0
EL0_6010_0000,A24039,UrbStrmRest,puh,SED,0
EL0_6010_0000,A24039,UrbStrmRest,pul,TN,6.3172886E-3
EL0_6010_0000,A24039,UrbStrmRest,pul,TP,7.8966108E-4
EL0_6010_0000,A24039,UrbStrmRest,pul,SED,0.63172889
EL0_6004_0000,A24039,UrbStrmRest,imh,TN,0
EL0_6004_0000,A24039,UrbStrmRest,imh,TP,0
EL0_6004_0000,A24039,UrbStrmRest,imh,SED,0
EL0_6004_0000,A24039,UrbStrmRest,iml,TN,0
EL0_6004_0000,A24039,UrbStrmRest,iml,TP,0
EL0_6004_0000,A24039,UrbStrmRest,iml,SED,0
EL0_6004_0000,A24039,UrbStrmRest,puh,TN,0
EL0_6004_0000,A24039,UrbStrmRest,puh,TP,0
EL0_6004_0000,A24039,UrbStrmRest,puh,SED,0
EL0_6004_0000,A24039,UrbStrmRest,pul,TN,0
EL0_6004_0000,A24039,UrbStrmRest,pul,TP,0
EL0_6004_0000,A24039,UrbStrmRest,pul,SED,0
EL3_5970_0000,A24039,UrbStrmRest,imh,TN,3.4191132E-2
EL3_5970_0000,A24039,UrbStrmRest,imh,TP,4.2738914E-3
EL3_5970_0000,A24039,UrbStrmRest,imh,SED,3.4191134
EL3_5970_0000,A24039,UrbStrmRest,iml,TN,2.2158202E-2
EL3_5970_0000,A24039,UrbStrmRest,iml,TP,2.7697752E-3
EL3_5970_0000,A24039,UrbStrmRest,iml,SED,2.2158203
EL3_5970_0000,A24039,UrbStrmRest,puh,TN,2.2304947E-2
EL3_5970_0000,A24039,UrbStrmRest,puh,TP,2.7881183E-3
EL3_5970_0000,A24039,UrbStrmRest,puh,SED,2.2304947
EL3_5970_0000,A24039,UrbStrmRest,pul,TN,0.13353619
EL3_5970_0000,A24039,UrbStrmRest,pul,TP,1.6692024E-2
EL3_5970_0000,A24039,UrbStrmRest,pul,SED,13.35362
EL3_5970_0000,A24047,UrbStrmRest,imh,TN,0.12986761
EL3_5970_0000,A24047,UrbStrmRest,imh,TP,1.6233452E-2
