 rseg,lseg,Shortname,Landuse_Type,const,lbs
XL3_4950_0000,A24009,UrbStrmRest,iml,SED,12.869397
XL3_4950_0000,A24009,UrbStrmRest,puh,TN,5.1381547E-2
XL3_4950_0000,A24009,UrbStrmRest,puh,TP,6.4226934E-3
XL3_4950_0000,A24009,UrbStrmRest,puh,SED,5.138155
XL3_4950_0000,A24009,UrbStrmRest,pul,TN,1.137597
XL3_4950_0000,A24009,UrbStrmRest,pul,TP,0.14219962
XL3_4950_0000,A24009,UrbStrmRest,pul,SED,113.7597
XL3_4950_0000,A24033,UrbStrmRest,imh,TN,2.2953624E-2
XL3_4950_0000,A24033,UrbStrmRest,imh,TP,2.869203E-3
XL3_4950_0000,A24033,UrbStrmRest,imh,SED,2.2953625
XL3_4950_0000,A24033,UrbStrmRest,iml,TN,2.4826411E-2
XL3_4950_0000,A24033,UrbStrmRest,iml,TP,3.1033014E-3
XL3_4950_0000,A24033,UrbStrmRest,iml,SED,2.4826412
XL3_4950_0000,A24033,UrbStrmRest,puh,TN,1.2053055E-2
XL3_4950_0000,A24033,UrbStrmRest,puh,TP,1.5066318E-3
XL3_4950_0000,A24033,UrbStrmRest,puh,SED,1.2053055
XL3_4950_0000,A24033,UrbStrmRest,pul,TN,0.21657081
XL3_4950_0000,A24033,UrbStrmRest,pul,TP,2.7071351E-2
XL3_4950_0000,A24033,UrbStrmRest,pul,SED,21.657082
XL3_4951_0000,A24009,UrbStrmRest,imh,TN,1.3157518E-2
XL3_4951_0000,A24009,UrbStrmRest,imh,TP,1.6446897E-3
XL3_4951_0000,A24009,UrbStrmRest,imh,SED,1.3157518
XL3_4951_0000,A24009,UrbStrmRest,iml,TN,5.3302355E-2
XL3_4951_0000,A24009,UrbStrmRest,iml,TP,6.6627944E-3
XL3_4951_0000,A24009,UrbStrmRest,iml,SED,5.3302355
XL3_4951_0000,A24009,UrbStrmRest,puh,TN,1.2581277E-2
XL3_4951_0000,A24009,UrbStrmRest,puh,TP,1.5726596E-3
XL3_4951_0000,A24009,UrbStrmRest,puh,SED,1.2581277
XL3_4951_0000,A24009,UrbStrmRest,pul,TN,0.53206313
XL3_4951_0000,A24009,UrbStrmRest,pul,TP,6.6507891E-2
XL3_4951_0000,A24009,UrbStrmRest,pul,SED,53.206314
XL3_4951_0000,A24033,UrbStrmRest,imh,TN,3.7455708E-3
XL3_4951_0000,A24033,UrbStrmRest,imh,TP,4.6819635E-4
XL3_4951_0000,A24033,UrbStrmRest,imh,SED,0.37455708
XL3_4951_0000,A24033,UrbStrmRest,iml,TN,1.2053055E-2
XL3_4951_0000,A24033,UrbStrmRest,iml,TP,1.5066318E-3
XL3_4951_0000,A24033,UrbStrmRest,iml,SED,1.2053055
XL3_4951_0000,A24033,UrbStrmRest,puh,TN,3.7743829E-3
XL3_4951_0000,A24033,UrbStrmRest,puh,TP,4.7179786E-4
XL3_4951_0000,A24033,UrbStrmRest,puh,SED,0.37743831
XL3_4951_0000,A24033,UrbStrmRest,pul,TN,9.6520476E-2
XL3_4951_0000,A24033,UrbStrmRest,pul,TP,0.01206506
XL3_4951_0000,A24033,UrbStrmRest,pul,SED,9.6520481
XL3_4952_0000,A24009,UrbStrmRest,imh,TN,4.129732E-4
XL3_4952_0000,A24009,UrbStrmRest,imh,TP,5.162165E-5
XL3_4952_0000,A24009,UrbStrmRest,imh,SED,0.04129732
XL3_4952_0000,A24009,UrbStrmRest,iml,TN,7.9713436E-3
XL3_4952_0000,A24009,UrbStrmRest,iml,TP,9.9641795E-4
XL3_4952_0000,A24009,UrbStrmRest,iml,SED,0.79713434
XL3_4952_0000,A24009,UrbStrmRest,puh,TN,4.4178526E-4
XL3_4952_0000,A24009,UrbStrmRest,puh,TP,5.5223158E-5
XL3_4952_0000,A24009,UrbStrmRest,puh,SED,4.4178527E-2
XL3_4952_0000,A24009,UrbStrmRest,pul,TN,0.06242618
XL3_4952_0000,A24009,UrbStrmRest,pul,TP,7.8032725E-3
XL3_4952_0000,A24009,UrbStrmRest,pul,SED,6.2426181
XL3_4952_0000,A24033,UrbStrmRest,imh,TN,0.01440604
XL3_4952_0000,A24033,UrbStrmRest,imh,TP,1.800755E-3
XL3_4952_0000,A24033,UrbStrmRest,imh,SED,1.4406041
XL3_4952_0000,A24033,UrbStrmRest,iml,TN,1.3925839E-2
XL3_4952_0000,A24033,UrbStrmRest,iml,TP,1.7407299E-3
XL3_4952_0000,A24033,UrbStrmRest,iml,SED,1.392584
XL3_4952_0000,A24033,UrbStrmRest,puh,TN,8.6436244E-3
XL3_4952_0000,A24033,UrbStrmRest,puh,TP,1.080453E-3
XL3_4952_0000,A24033,UrbStrmRest,puh,SED,0.86436248
XL3_4952_0000,A24033,UrbStrmRest,pul,TN,0.11284733
XL3_4952_0000,A24033,UrbStrmRest,pul,TP,1.4105916E-2
XL3_4952_0000,A24033,UrbStrmRest,pul,SED,11.284733
XL0_4953_0000,A24037,UrbStrmRest,imh,TN,2.5930874E-2
XL0_4953_0000,A24037,UrbStrmRest,imh,TP,3.2413593E-3
XL0_4953_0000,A24037,UrbStrmRest,imh,SED,2.5930874
XL0_4953_0000,A24037,UrbStrmRest,iml,TN,6.8188593E-2
XL0_4953_0000,A24037,UrbStrmRest,iml,TP,8.5235741E-3
XL0_4953_0000,A24037,UrbStrmRest,iml,SED,6.8188596
XL0_4953_0000,A24037,UrbStrmRest,puh,TN,2.0552618E-2
XL0_4953_0000,A24037,UrbStrmRest,puh,TP,2.5690773E-3
XL0_4953_0000,A24037,UrbStrmRest,puh,SED,2.0552619
XL0_4953_0000,A24037,UrbStrmRest,pul,TN,0.52822149
XL0_4953_0000,A24037,UrbStrmRest,pul,TP,6.6027686E-2
XL0_4953_0000,A24037,UrbStrmRest,pul,SED,52.822151
XL0_4954_0000,A24009,UrbStrmRest,imh,TN,8.6436249E-2
XL0_4954_0000,A24009,UrbStrmRest,imh,TP,1.0804531E-2
XL0_4954_0000,A24009,UrbStrmRest,imh,SED,8.6436253
XL0_4954_0000,A24009,UrbStrmRest,iml,TN,9.3159065E-2
XL0_4954_0000,A24009,UrbStrmRest,iml,TP,1.1644883E-2
XL0_4954_0000,A24009,UrbStrmRest,iml,SED,9.3159065
XL0_4954_0000,A24009,UrbStrmRest,puh,TN,6.9245033E-2
XL0_4954_0000,A24009,UrbStrmRest,puh,TP,8.6556291E-3
XL0_4954_0000,A24009,UrbStrmRest,puh,SED,6.9245038
XL0_4954_0000,A24009,UrbStrmRest,pul,TN,0.66603935
XL0_4954_0000,A24009,UrbStrmRest,pul,TP,8.3254918E-2
XL0_4954_0000,A24009,UrbStrmRest,pul,SED,66.603935
XL0_4955_0000,A24037,UrbStrmRest,imh,TN,0.20216478
XL0_4955_0000,A24037,UrbStrmRest,imh,TP,2.5270598E-2
XL0_4955_0000,A24037,UrbStrmRest,imh,SED,20.216478
XL0_4955_0000,A24037,UrbStrmRest,iml,TN,8.2594633E-2
XL0_4955_0000,A24037,UrbStrmRest,iml,TP,1.0324329E-2
XL0_4955_0000,A24037,UrbStrmRest,iml,SED,8.2594633
XL0_4955_0000,A24037,UrbStrmRest,puh,TN,0.12341174
XL0_4955_0000,A24037,UrbStrmRest,puh,TP,1.5426468E-2
XL0_4955_0000,A24037,UrbStrmRest,puh,SED,12.341175
XL0_4955_0000,A24037,UrbStrmRest,pul,TN,0.53302354
XL0_4955_0000,A24037,UrbStrmRest,pul,TP,6.6627942E-2
XL0_4955_0000,A24037,UrbStrmRest,pul,SED,53.302353
XL0_4956_0000,A24037,UrbStrmRest,imh,TN,0.21849163
XL0_4956_0000,A24037,UrbStrmRest,imh,TP,2.7311454E-2
XL0_4956_0000,A24037,UrbStrmRest,imh,SED,21.849163
XL0_4956_0000,A24037,UrbStrmRest,iml,TN,8.1154034E-2
XL0_4956_0000,A24037,UrbStrmRest,iml,TP,1.0144254E-2
XL0_4956_0000,A24037,UrbStrmRest,iml,SED,8.1154032
XL0_4956_0000,A24037,UrbStrmRest,puh,TN,0.12005034
XL0_4956_0000,A24037,UrbStrmRest,puh,TP,1.5006293E-2
XL0_4956_0000,A24037,UrbStrmRest,puh,SED,12.005034
XL0_4956_0000,A24037,UrbStrmRest,pul,TN,0.79089165
XL0_4956_0000,A24037,UrbStrmRest,pul,TP,9.8861456E-2
XL0_4956_0000,A24037,UrbStrmRest,pul,SED,79.089165
XL0_5320_0001,A24009,UrbStrmRest,imh,TN,3.6303222E-2
XL0_5320_0001,A24009,UrbStrmRest,imh,TP,4.5379028E-3
XL0_5320_0001,A24009,UrbStrmRest,imh,SED,3.6303225
XL0_5320_0001,A24009,UrbStrmRest,iml,TN,2.1609062E-2
XL0_5320_0001,A24009,UrbStrmRest,iml,TP,2.7011328E-3
XL0_5320_0001,A24009,UrbStrmRest,iml,SED,2.1609063
XL0_5320_0001,A24009,UrbStrmRest,puh,TN,2.7035335E-2
XL0_5320_0001,A24009,UrbStrmRest,puh,TP,3.3794169E-3
XL0_5320_0001,A24009,UrbStrmRest,puh,SED,2.7035336
XL0_5320_0001,A24009,UrbStrmRest,pul,TN,0.19448157
XL0_5320_0001,A24009,UrbStrmRest,pul,TP,2.4310196E-2
XL0_5320_0001,A24009,UrbStrmRest,pul,SED,19.448156
XL0_5340_0000,A24017,UrbStrmRest,imh,TN,1.8103592E-2
XL0_5340_0000,A24017,UrbStrmRest,imh,TP,2.262949E-3
XL0_5340_0000,A24017,UrbStrmRest,imh,SED,1.8103592
XL0_5340_0000,A24017,UrbStrmRest,iml,TN,5.6663759E-2
XL0_5340_0000,A24017,UrbStrmRest,iml,TP,7.0829699E-3
XL0_5340_0000,A24017,UrbStrmRest,iml,SED,5.6663761
XL0_5340_0000,A24017,UrbStrmRest,puh,TN,1.6903089E-2
XL0_5340_0000,A24017,UrbStrmRest,puh,TP,2.1128862E-3
XL0_5340_0000,A24017,UrbStrmRest,puh,SED,1.6903089
XL0_5340_0000,A24017,UrbStrmRest,pul,TN,0.52053827
XL0_5340_0000,A24017,UrbStrmRest,pul,TP,6.5067284E-2
XL0_5340_0000,A24017,UrbStrmRest,pul,SED,52.053829
XL0_5340_0000,A24033,UrbStrmRest,imh,TN,3.1069027E-2
XL0_5340_0000,A24033,UrbStrmRest,imh,TP,3.8836284E-3
XL0_5340_0000,A24033,UrbStrmRest,imh,SED,3.1069028
XL0_5340_0000,A24033,UrbStrmRest,iml,TN,1.8871915E-2
XL0_5340_0000,A24033,UrbStrmRest,iml,TP,2.3589893E-3
XL0_5340_0000,A24033,UrbStrmRest,iml,SED,1.8871914
XL0_5340_0000,A24033,UrbStrmRest,puh,TN,2.4826411E-2
XL0_5340_0000,A24033,UrbStrmRest,puh,TP,3.1033014E-3
XL0_5340_0000,A24033,UrbStrmRest,puh,SED,2.4826412
XL0_5340_0000,A24033,UrbStrmRest,pul,TN,0.14021879
XL0_5340_0000,A24033,UrbStrmRest,pul,TP,1.7527349E-2
XL0_5340_0000,A24033,UrbStrmRest,pul,SED,14.02188
XL0_5340_0000,A24037,UrbStrmRest,imh,TN,5.9544973E-2
XL0_5340_0000,A24037,UrbStrmRest,imh,TP,7.4431216E-3
XL0_5340_0000,A24037,UrbStrmRest,imh,SED,5.9544973
XL0_5340_0000,A24037,UrbStrmRest,iml,TN,7.7312417E-2
XL0_5340_0000,A24037,UrbStrmRest,iml,TP,9.6640522E-3
XL0_5340_0000,A24037,UrbStrmRest,iml,SED,7.7312422
XL0_5340_0000,A24037,UrbStrmRest,puh,TN,4.6627555E-2
XL0_5340_0000,A24037,UrbStrmRest,puh,TP,5.8284444E-3
XL0_5340_0000,A24037,UrbStrmRest,puh,SED,4.6627555
XL0_5340_0000,A24037,UrbStrmRest,pul,TN,0.63386577
XL0_5340_0000,A24037,UrbStrmRest,pul,TP,7.9233222E-2
XL0_5340_0000,A24037,UrbStrmRest,pul,SED,63.386581
XL0_5341_0000,A24009,UrbStrmRest,imh,TN,1.1188691E-2
XL0_5341_0000,A24009,UrbStrmRest,imh,TP,1.3985864E-3
XL0_5341_0000,A24009,UrbStrmRest,imh,SED,1.1188692
XL0_5341_0000,A24009,UrbStrmRest,iml,TN,1.2389195E-2
XL0_5341_0000,A24009,UrbStrmRest,iml,TP,1.5486494E-3
XL0_5341_0000,A24009,UrbStrmRest,iml,SED,1.2389195
XL0_5341_0000,A24009,UrbStrmRest,puh,TN,8.835705E-3
XL0_5341_0000,A24009,UrbStrmRest,puh,TP,1.1044631E-3
XL0_5341_0000,A24009,UrbStrmRest,puh,SED,0.88357055
XL0_5341_0000,A24009,UrbStrmRest,pul,TN,8.6436249E-2
XL0_5341_0000,A24009,UrbStrmRest,pul,TP,1.0804531E-2
XL0_5341_0000,A24009,UrbStrmRest,pul,SED,8.6436253
XL0_5342_0000,A24009,UrbStrmRest,imh,TN,1.4742183E-2
XL0_5342_0000,A24009,UrbStrmRest,imh,TP,1.8427728E-3
XL0_5342_0000,A24009,UrbStrmRest,imh,SED,1.4742182
XL0_5342_0000,A24009,UrbStrmRest,iml,TN,2.9052183E-2
XL0_5342_0000,A24009,UrbStrmRest,iml,TP,3.6315229E-3
XL0_5342_0000,A24009,UrbStrmRest,iml,SED,2.9052184
XL0_5342_0000,A24009,UrbStrmRest,puh,TN,1.3109497E-2
XL0_5342_0000,A24009,UrbStrmRest,puh,TP,1.6386871E-3
XL0_5342_0000,A24009,UrbStrmRest,puh,SED,1.3109497
XL0_5342_0000,A24009,UrbStrmRest,pul,TN,0.24106109
XL0_5342_0000,A24009,UrbStrmRest,pul,TP,3.0132636E-2
XL0_5342_0000,A24009,UrbStrmRest,pul,SED,24.10611
XL0_5343_0000,A24009,UrbStrmRest,imh,TN,7.1550002E-3
XL0_5343_0000,A24009,UrbStrmRest,imh,TP,8.9437503E-4
XL0_5343_0000,A24009,UrbStrmRest,imh,SED,0.71550006
XL0_5343_0000,A24009,UrbStrmRest,iml,TN,1.8055571E-2
XL0_5343_0000,A24009,UrbStrmRest,iml,TP,2.2569464E-3
XL0_5343_0000,A24009,UrbStrmRest,iml,SED,1.8055571
XL0_5343_0000,A24009,UrbStrmRest,puh,TN,6.0985577E-3
XL0_5343_0000,A24009,UrbStrmRest,puh,TP,7.6231972E-4
XL0_5343_0000,A24009,UrbStrmRest,puh,SED,0.60985577
XL0_5343_0000,A24009,UrbStrmRest,pul,TN,0.16807048
XL0_5343_0000,A24009,UrbStrmRest,pul,TP,0.02100881
XL0_5343_0000,A24009,UrbStrmRest,pul,SED,16.807049
XL0_5344_0000,A24037,UrbStrmRest,imh,TN,2.9004163E-3
XL0_5344_0000,A24037,UrbStrmRest,imh,TP,3.6255203E-4
XL0_5344_0000,A24037,UrbStrmRest,imh,SED,0.29004163
XL0_5344_0000,A24037,UrbStrmRest,iml,TN,9.844128E-3
XL0_5344_0000,A24037,UrbStrmRest,iml,TP,1.230516E-3
XL0_5344_0000,A24037,UrbStrmRest,iml,SED,0.98441285
XL0_5344_0000,A24037,UrbStrmRest,puh,TN,2.9532383E-3
XL0_5344_0000,A24037,UrbStrmRest,puh,TP,3.6915479E-4
XL0_5344_0000,A24037,UrbStrmRest,puh,SED,0.29532385
XL0_5344_0000,A24037,UrbStrmRest,pul,TN,9.7961083E-2
XL0_5344_0000,A24037,UrbStrmRest,pul,TP,1.2245135E-2
XL0_5344_0000,A24037,UrbStrmRest,pul,SED,9.7961082
XL0_5345_0000,A24009,UrbStrmRest,imh,TN,1.8679835E-3
XL0_5345_0000,A24009,UrbStrmRest,imh,TP,2.3349794E-4
XL0_5345_0000,A24009,UrbStrmRest,imh,SED,0.18679835
XL0_5345_0000,A24009,UrbStrmRest,iml,TN,6.9629196E-3
XL0_5345_0000,A24009,UrbStrmRest,iml,TP,8.7036495E-4
XL0_5345_0000,A24009,UrbStrmRest,iml,SED,0.69629198
XL0_5345_0000,A24009,UrbStrmRest,puh,TN,1.8679835E-3
XL0_5345_0000,A24009,UrbStrmRest,puh,TP,2.3349794E-4
XL0_5345_0000,A24009,UrbStrmRest,puh,SED,0.18679835
XL0_5345_0000,A24009,UrbStrmRest,pul,TN,7.0109397E-2
XL0_5345_0000,A24009,UrbStrmRest,pul,TP,8.7636746E-3
XL0_5345_0000,A24009,UrbStrmRest,pul,SED,7.0109401
XL0_5346_0000,A24009,UrbStrmRest,imh,TN,4.4274568E-3
XL0_5346_0000,A24009,UrbStrmRest,imh,TP,5.534321E-4
XL0_5346_0000,A24009,UrbStrmRest,imh,SED,0.44274569
XL0_5346_0000,A24009,UrbStrmRest,iml,TN,1.5174364E-2
XL0_5346_0000,A24009,UrbStrmRest,iml,TP,1.8967955E-3
XL0_5346_0000,A24009,UrbStrmRest,iml,SED,1.5174364
XL0_5346_0000,A24009,UrbStrmRest,puh,TN,4.6483492E-3
XL0_5346_0000,A24009,UrbStrmRest,puh,TP,5.8104366E-4
XL0_5346_0000,A24009,UrbStrmRest,puh,SED,0.46483496
XL0_5346_0000,A24009,UrbStrmRest,pul,TN,0.10900572
XL0_5346_0000,A24009,UrbStrmRest,pul,TP,1.3625715E-2
XL0_5346_0000,A24009,UrbStrmRest,pul,SED,10.900572
XL0_5347_0000,A24037,UrbStrmRest,imh,TN,7.9713436E-3
XL0_5347_0000,A24037,UrbStrmRest,imh,TP,9.9641795E-4
XL0_5347_0000,A24037,UrbStrmRest,imh,SED,0.79713434
XL0_5347_0000,A24037,UrbStrmRest,iml,TN,2.2617485E-2
XL0_5347_0000,A24037,UrbStrmRest,iml,TP,2.8271857E-3
XL0_5347_0000,A24037,UrbStrmRest,iml,SED,2.2617486
XL0_5347_0000,A24037,UrbStrmRest,puh,TN,7.3951012E-3
XL0_5347_0000,A24037,UrbStrmRest,puh,TP,9.2438766E-4
XL0_5347_0000,A24037,UrbStrmRest,puh,SED,0.73951012
XL0_5347_0000,A24037,UrbStrmRest,pul,TN,0.19352116
XL0_5347_0000,A24037,UrbStrmRest,pul,TP,2.4190145E-2
XL0_5347_0000,A24037,UrbStrmRest,pul,SED,19.352116
XL0_5348_0000,A24009,UrbStrmRest,imh,TN,7.9089165E-2
XL0_5348_0000,A24009,UrbStrmRest,imh,TP,9.8861456E-3
XL0_5348_0000,A24009,UrbStrmRest,imh,SED,7.9089165
XL0_5348_0000,A24009,UrbStrmRest,iml,TN,9.0758055E-2
XL0_5348_0000,A24009,UrbStrmRest,iml,TP,1.1344757E-2
XL0_5348_0000,A24009,UrbStrmRest,iml,SED,9.0758057
XL0_5348_0000,A24009,UrbStrmRest,puh,TN,7.3951006E-2
XL0_5348_0000,A24009,UrbStrmRest,puh,TP,9.2438757E-3
XL0_5348_0000,A24009,UrbStrmRest,puh,SED,7.3951011
XL0_5348_0000,A24009,UrbStrmRest,pul,TN,0.64395005
XL0_5348_0000,A24009,UrbStrmRest,pul,TP,8.0493756E-2
XL0_5348_0000,A24009,UrbStrmRest,pul,SED,64.395004
XL0_5349_0000,A24037,UrbStrmRest,imh,TN,0
XL0_5349_0000,A24037,UrbStrmRest,imh,TP,0
XL0_5349_0000,A24037,UrbStrmRest,imh,SED,0
XL0_5349_0000,A24037,UrbStrmRest,iml,TN,4.7395877E-3
XL0_5349_0000,A24037,UrbStrmRest,iml,TP,5.9244846E-4
XL0_5349_0000,A24037,UrbStrmRest,iml,SED,0.47395876
XL0_5349_0000,A24037,UrbStrmRest,puh,TN,0
XL0_5349_0000,A24037,UrbStrmRest,puh,TP,0
XL0_5349_0000,A24037,UrbStrmRest,puh,SED,0
XL0_5349_0000,A24037,UrbStrmRest,pul,TN,3.6255203E-2
XL0_5349_0000,A24037,UrbStrmRest,pul,TP,4.5319004E-3
XL0_5349_0000,A24037,UrbStrmRest,pul,SED,3.6255205
XL0_5350_0000,A24009,UrbStrmRest,imh,TN,0.06242618
XL0_5350_0000,A24009,UrbStrmRest,imh,TP,7.8032725E-3
XL0_5350_0000,A24009,UrbStrmRest,imh,SED,6.2426181
XL0_5350_0000,A24009,UrbStrmRest,iml,TN,8.5956044E-2
XL0_5350_0000,A24009,UrbStrmRest,iml,TP,1.0744506E-2
XL0_5350_0000,A24009,UrbStrmRest,iml,SED,8.5956049
XL0_5350_0000,A24009,UrbStrmRest,puh,TN,4.8644397E-2
XL0_5350_0000,A24009,UrbStrmRest,puh,TP,6.0805497E-3
XL0_5350_0000,A24009,UrbStrmRest,puh,SED,4.86444
XL0_5350_0000,A24009,UrbStrmRest,pul,TN,0.74479228
XL0_5350_0000,A24009,UrbStrmRest,pul,TP,9.3099035E-2
XL0_5350_0000,A24009,UrbStrmRest,pul,SED,74.479233
XU2_4070_4330,A24027,UrbStrmRest,imh,TN,4.7491915E-3
XU2_4070_4330,A24027,UrbStrmRest,imh,TP,5.9364893E-4
XU2_4070_4330,A24027,UrbStrmRest,imh,SED,0.47491917
XU2_4070_4330,A24027,UrbStrmRest,iml,TN,8.4995642E-2
XU2_4070_4330,A24027,UrbStrmRest,iml,TP,1.0624455E-2
XU2_4070_4330,A24027,UrbStrmRest,iml,SED,8.4995642
XU2_4070_4330,A24027,UrbStrmRest,puh,TN,4.177752E-3
XU2_4070_4330,A24027,UrbStrmRest,puh,TP,5.2221899E-4
XU2_4070_4330,A24027,UrbStrmRest,puh,SED,0.41777518
XU2_4070_4330,A24027,UrbStrmRest,pul,TN,0.86532283
XU2_4070_4330,A24027,UrbStrmRest,pul,TP,0.10816535
XU2_4070_4330,A24027,UrbStrmRest,pul,SED,86.532288
XU2_4070_4330,A24031,UrbStrmRest,imh,TN,4.9460743E-4
XU2_4070_4330,A24031,UrbStrmRest,imh,TP,6.1825929E-5
XU2_4070_4330,A24031,UrbStrmRest,imh,SED,4.9460743E-2
XU2_4070_4330,A24031,UrbStrmRest,iml,TN,4.3554264E-3
XU2_4070_4330,A24031,UrbStrmRest,iml,TP,5.444283E-4
XU2_4070_4330,A24031,UrbStrmRest,iml,SED,0.43554264
XU2_4070_4330,A24031,UrbStrmRest,puh,TN,4.6579534E-4
XU2_4070_4330,A24031,UrbStrmRest,puh,TP,5.8224417E-5
XU2_4070_4330,A24031,UrbStrmRest,puh,SED,4.6579536E-2
XU2_4070_4330,A24031,UrbStrmRest,pul,TN,3.0924968E-2
XU2_4070_4330,A24031,UrbStrmRest,pul,TP,3.8656211E-3
XU2_4070_4330,A24031,UrbStrmRest,pul,SED,3.0924969
XU0_4090_4270,A24027,UrbStrmRest,imh,TN,0.61801916
XU0_4090_4270,A24027,UrbStrmRest,imh,TP,7.7252395E-2
XU0_4090_4270,A24027,UrbStrmRest,imh,SED,61.801918
XU0_4090_4270,A24027,UrbStrmRest,iml,TN,0.69437116
XU0_4090_4270,A24027,UrbStrmRest,iml,TP,8.6796395E-2
XU0_4090_4270,A24027,UrbStrmRest,iml,SED,69.437119
XU0_4090_4270,A24027,UrbStrmRest,puh,TN,0.49700841
XU0_4090_4270,A24027,UrbStrmRest,puh,TP,6.2126052E-2
XU0_4090_4270,A24027,UrbStrmRest,puh,SED,49.700844
XU0_4090_4270,A24027,UrbStrmRest,pul,TN,4.7535133
XU0_4090_4270,A24027,UrbStrmRest,pul,TP,0.59418917
XU0_4090_4270,A24027,UrbStrmRest,pul,SED,475.35135
XU0_4091_4270,A24027,UrbStrmRest,imh,TN,8.1154034E-2
XU0_4091_4270,A24027,UrbStrmRest,imh,TP,1.0144254E-2
XU0_4091_4270,A24027,UrbStrmRest,imh,SED,8.1154032
XU0_4091_4270,A24027,UrbStrmRest,iml,TN,0.34142318
XU0_4091_4270,A24027,UrbStrmRest,iml,TP,4.2677898E-2
XU0_4091_4270,A24027,UrbStrmRest,iml,SED,34.142319
XU0_4091_4270,A24027,UrbStrmRest,puh,TN,7.7792622E-2
XU0_4091_4270,A24027,UrbStrmRest,puh,TP,9.7240778E-3
XU0_4091_4270,A24027,UrbStrmRest,puh,SED,7.7792625
XU0_4091_4270,A24027,UrbStrmRest,pul,TN,2.4879234
XU0_4091_4270,A24027,UrbStrmRest,pul,TP,0.31099042
XU0_4091_4270,A24027,UrbStrmRest,pul,SED,248.79234
XU0_4130_4070,A24027,UrbStrmRest,imh,TN,6.2474203E-3
XU0_4130_4070,A24027,UrbStrmRest,imh,TP,7.8092754E-4
XU0_4130_4070,A24027,UrbStrmRest,imh,SED,0.62474203
XU0_4130_4070,A24027,UrbStrmRest,iml,TN,7.7456478E-3
XU0_4130_4070,A24027,UrbStrmRest,iml,TP,9.6820598E-4
XU0_4130_4070,A24027,UrbStrmRest,iml,SED,0.7745648
XU0_4130_4070,A24027,UrbStrmRest,puh,TN,6.4635104E-3
XU0_4130_4070,A24027,UrbStrmRest,puh,TP,8.0793881E-4
XU0_4130_4070,A24027,UrbStrmRest,puh,SED,0.64635104
XU0_4130_4070,A24027,UrbStrmRest,pul,TN,0.07174208
XU0_4130_4070,A24027,UrbStrmRest,pul,TP,0.00896776
XU0_4130_4070,A24027,UrbStrmRest,pul,SED,7.1742082
XU0_4130_4070,A24031,UrbStrmRest,imh,TN,1.8247651E-2
XU0_4130_4070,A24031,UrbStrmRest,imh,TP,2.2809564E-3
XU0_4130_4070,A24031,UrbStrmRest,imh,SED,1.8247652
XU0_4130_4070,A24031,UrbStrmRest,iml,TN,1.5798626E-2
XU0_4130_4070,A24031,UrbStrmRest,iml,TP,1.9748283E-3
XU0_4130_4070,A24031,UrbStrmRest,iml,SED,1.5798626
XU0_4130_4070,A24031,UrbStrmRest,puh,TN,1.5414463E-2
XU0_4130_4070,A24031,UrbStrmRest,puh,TP,1.9268079E-3
XU0_4130_4070,A24031,UrbStrmRest,puh,SED,1.5414463
XU0_4130_4070,A24031,UrbStrmRest,pul,TN,0.10660471
XU0_4130_4070,A24031,UrbStrmRest,pul,TP,1.3325589E-2
XU0_4130_4070,A24031,UrbStrmRest,pul,SED,10.660471
XU2_4270_4650,A24003,UrbStrmRest,imh,TN,0.65259367
XU2_4270_4650,A24003,UrbStrmRest,imh,TP,8.1574209E-2
XU2_4270_4650,A24003,UrbStrmRest,imh,SED,65.259369
XU2_4270_4650,A24003,UrbStrmRest,iml,TN,0.60601413
XU2_4270_4650,A24003,UrbStrmRest,iml,TP,7.5751767E-2
XU2_4270_4650,A24003,UrbStrmRest,iml,SED,60.601414
XU2_4270_4650,A24003,UrbStrmRest,puh,TN,0.55079097
XU2_4270_4650,A24003,UrbStrmRest,puh,TP,6.8848871E-2
XU2_4270_4650,A24003,UrbStrmRest,puh,SED,55.079098
XU2_4270_4650,A24003,UrbStrmRest,pul,TN,3.715318
XU2_4270_4650,A24003,UrbStrmRest,pul,TP,0.46441475
XU2_4270_4650,A24003,UrbStrmRest,pul,SED,371.5318
XU2_4270_4650,A24027,UrbStrmRest,imh,TN,0.9090212
XU2_4270_4650,A24027,UrbStrmRest,imh,TP,0.11362765
XU2_4270_4650,A24027,UrbStrmRest,imh,SED,90.902122
XU2_4270_4650,A24027,UrbStrmRest,iml,TN,0.27563557
XU2_4270_4650,A24027,UrbStrmRest,iml,TP,3.4454446E-2
XU2_4270_4650,A24027,UrbStrmRest,iml,SED,27.563559
XU2_4270_4650,A24027,UrbStrmRest,puh,TN,0.60649431
XU2_4270_4650,A24027,UrbStrmRest,puh,TP,7.5811788E-2
XU2_4270_4650,A24027,UrbStrmRest,puh,SED,60.649433
XU2_4270_4650,A24027,UrbStrmRest,pul,TN,1.7325665
XU2_4270_4650,A24027,UrbStrmRest,pul,TP,0.21657081
XU2_4270_4650,A24027,UrbStrmRest,pul,SED,173.25665
XU2_4330_4480,A24027,UrbStrmRest,imh,TN,1.7239229E-3
XU2_4330_4480,A24027,UrbStrmRest,imh,TP,2.1549036E-4
XU2_4330_4480,A24027,UrbStrmRest,imh,SED,0.17239229
XU2_4330_4480,A24027,UrbStrmRest,iml,TN,6.4346984E-2
XU2_4330_4480,A24027,UrbStrmRest,iml,TP,8.043373E-3
