landseg,afo,alf,bar,ext,for,hom,hvf,hwm,hyo,hyw,imh,iml,lwm,pas,puh,pul,trp,urs,css,nal,nhi,nho,nhy,nlo,npa
B51091,101.8085,0.0563,0.9716,0.1013,0.1074,0.216,0.2847,0.7137,0.0409,0.112,0.7933,0.7933,0.5529,0.1015,0.3385,0.3388,0.5486,1.9452,0.7933,0.045,0.571,0.1728,0.0896,0.4423,0.0812
B51113,80.8971,0.0563,0.9716,0.1013,0.1261,0.2161,0.2847,0.9315,0.0409,0.0921,1.0676,1.0672,0.7158,0.1361,0.4127,0.4114,0.7316,1.9452,1.0676,0.045,0.7452,0.1729,0.0737,0.5726,0.1089
B51125,10.6228,0.0563,0.9716,0.1013,0.1168,0.2167,0.2847,0.6591,0.0409,0.0948,0.9721,0.9721,0.5101,0.1137,0.4828,0.4837,0.6136,1.9452,0.9721,0.045,0.5273,0.1734,0.0759,0.4081,0.0909
B51139,693.783,0.0563,0.9716,0.1013,0.1336,0.2112,0.2847,0.9279,0.0409,0.202,1.0477,1.0477,0.7163,0.1788,0.2917,0.2918,0.9574,1.9452,1.0477,0.045,0.7423,0.169,0.1616,0.573,0.1431
B51157,21.1753,0.0563,0.9716,0.1013,0.1258,0.2198,0.2847,0.6644,0.0409,0.0929,1.0192,1.0192,0.5144,0.1137,0.3977,0.3979,0.6141,1.9452,1.0192,0.045,0.5316,0.1758,0.0743,0.4115,0.0909
B51163,54.4726,0.0563,0.9716,0.1013,0.1092,0.2148,0.2847,0.6309,0.0409,0.1016,0.8206,0.8206,0.4882,0.1167,0.262,0.2612,0.6293,1.9452,0.8206,0.045,0.5047,0.1718,0.0813,0.3906,0.0933
B51165,794.0481,0.0563,0.9716,0.1013,0.121,0.2158,0.2847,0.9278,0.0409,0.213,0.7622,0.7622,0.7153,0.1904,0.2638,0.2641,1.0182,1.9452,0.7622,0.045,0.7422,0.1726,0.1704,0.5722,0.1523
B51171,301.8317,0.0563,0.9716,0.1013,0.1236,0.2204,0.2847,0.6366,0.0409,0.1493,0.8863,0.8863,0.4924,0.142,0.3611,0.3608,0.7626,1.9452,0.8863,0.045,0.5093,0.1763,0.1194,0.394,0.1136
B51187,36.1599,0.0563,0.9716,0.1013,0.1201,0.2165,0.2847,0.6139,0.0409,0.093,0.8957,0.8957,0.475,0.1143,0.2659,0.266,0.6172,1.9452,0.8957,0.045,0.4911,0.1732,0.0744,0.38,0.0914
B54023,316.4019,0.0563,0.9716,0.1013,0.1175,0.2263,0.2847,0.7406,0.0409,0.0945,0.7617,0.7617,0.5736,0.1239,0.2019,0.2001,0.6667,1.9452,0.7617,0.045,0.5924,0.181,0.0756,0.4589,0.0991
B54031,716.5465,0.0563,0.9716,0.1013,0.1188,0.2221,0.2847,0.7331,0.0409,0.1268,0.7478,0.7478,0.567,0.1588,0.2089,0.2074,0.8503,1.9452,0.7478,0.045,0.5865,0.1776,0.1014,0.4536,0.1271
B54057,79.5939,0.0563,0.9716,0.1013,0.1098,0.223,0.2847,0.7078,0.0409,0.077,0.6991,0.6991,0.5487,0.1066,0.1738,0.1733,0.5757,1.9452,0.6991,0.045,0.5663,0.1784,0.0616,0.4389,0.0852
B54071,456.4559,0.0563,0.9716,0.1013,0.1156,0.2265,0.2847,0.7466,0.0409,0.1094,0.807,0.807,0.5776,0.1363,0.3009,0.301,0.731,1.9452,0.807,0.045,0.5973,0.1812,0.0876,0.4621,0.109
C42009,95.6553,0.0563,0.9716,0.1013,0.1243,0.2197,0.2847,0.6848,0.0409,0.0635,0.9078,0.9078,0.5305,0.1745,0.3189,0.3193,0.9384,1.9452,0.9078,0.045,0.5478,0.1758,0.0508,0.4244,0.1396
C51015,313.2863,0.0563,0.9716,0.1013,0.1099,0.202,0.2847,0.6685,0.0409,0.1468,0.7834,0.7834,0.5176,0.1341,0.3565,0.3564,0.7205,1.9452,0.7834,0.045,0.5348,0.1616,0.1175,0.414,0.1072
C51165,794.2692,0.0563,0.9716,0.1013,0.1314,0.2177,0.2847,0.9348,0.0409,0.2143,1.0877,1.0876,0.7208,0.1915,0.3211,0.3207,1.0243,1.9452,1.0877,0.045,0.7479,0.1742,0.1714,0.5767,0.1532
end,,,,,,,,,,,,,,,,,,,,,,,,,
