TABLE->,SED-PARM1,SED-PARM1,SED-PARM1,SED-PARM2,SED-PARM2,SED-PARM2,SED-PARM2,SED-PARM2,SED-PARM2,SED-PARM3,SED-PARM3,SED-PARM3,SED-PARM3,MON-COVER,MON-COVER,MON-COVER,MON-COVER,MON-COVER,MON-COVER,MON-COVER,MON-COVER,MON-COVER,MON-COVER,MON-COVER,MON-COVER,MON-NVSI,MON-NVSI,MON-NVSI,MON-NVSI,MON-NVSI,MON-NVSI,MON-NVSI,MON-NVSI,MON-NVSI,MON-NVSI,MON-NVSI,MON-NVSI,SED-STOR
VARS->,CRV,VSIV,SDOP,SMPF,KRER,JRER,AFFIX,COVER,NVSI,KSER,JSER,KGER,JGER,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,DETS
A37131,1,0,1,1,0.3,2,0.07675,NA,2.5,2.5,2,0,4,0.067964584,0.067964584,0.060969643,0.05548065,0.151492543,0.247251464,0.391755636,0.634247649,0.729716405,0.826185161,0.075959524,0.067964584,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
A37135,1,0,1,1,0.3,2,0.07675,NA,2.5,2.5,2,0,4,0.067964584,0.067964584,0.060969643,0.05548065,0.151492543,0.247251464,0.391755636,0.634247649,0.729716405,0.826185161,0.075959524,0.067964584,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
A37145,1,0,1,1,0.3,2,0.07675,NA,2.5,2.5,2,0,4,0.067964584,0.067964584,0.060969643,0.05548065,0.151492543,0.247251464,0.391755636,0.634247649,0.729716405,0.826185161,0.075959524,0.067964584,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
A37157,1,0,1,1,0.3,2,0.07675,NA,2.5,2.5,2,0,4,0.067964584,0.067964584,0.060969643,0.05548065,0.151492543,0.247251464,0.391755636,0.634247649,0.729716405,0.826185161,0.075959524,0.067964584,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
A37169,1,0,1,1,0.3,2,0.07675,NA,2.5,2.5,2,0,4,0.067964584,0.067964584,0.060969643,0.05548065,0.151492543,0.247251464,0.391755636,0.634247649,0.729716405,0.826185161,0.075959524,0.067964584,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
A37171,1,0,1,1,0.3,2,0.07675,NA,2.5,2.5,2,0,4,0.067964584,0.067964584,0.060969643,0.05548065,0.151492543,0.247251464,0.391755636,0.634247649,0.729716405,0.826185161,0.075959524,0.067964584,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
A37181,1,0,1,1,0.3,2,0.07675,NA,2.5,2.5,2,0,4,0.067964584,0.067964584,0.060969643,0.05548065,0.151492543,0.247251464,0.391755636,0.634247649,0.729716405,0.826185161,0.075959524,0.067964584,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
A37185,1,0,1,1,0.3,2,0.07675,NA,2.5,2.5,2,0,4,0.067964584,0.067964584,0.060969643,0.05548065,0.151492543,0.247251464,0.391755636,0.634247649,0.729716405,0.826185161,0.075959524,0.067964584,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
A37189,1,0,1,1,0.3,2,0.07675,NA,2.5,2.5,2,0,4,0.067964584,0.067964584,0.060969643,0.05548065,0.151492543,0.247251464,0.391755636,0.634247649,0.729716405,0.826185161,0.075959524,0.067964584,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
A42001,1,0,1,1,1.372826,2,0.076750,NA,27.61644,6.864131,2,0,4,0.061,0.061,0.055,0.14990995,0.24509005,0.3903602,0.6373602,0.733,0.084082846,0.076,0.068,0.061,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
